fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,good_quality,cluster,free_to_total_SO2,total_acidity,alcohol_acidity_ratio,PC1_score,PC2_score
9.2,0.59,0.24,3.3,0.1009999999999999,20.0,47.0,0.9988,3.26,0.67,9.6,5,0,1,0.425531914893617,9.79,16.271186440677965,0.9055355457111701,0.9993490226476937
9.5,0.46,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,6,0,1,0.29411764705882354,9.96,23.913043478260867,1.9685278949292042,-0.7805027242127093
9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,5,0,0,0.25,10.015,13.846153846153847,0.3100877788553739,-0.6731720323582244
11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,6,0,1,0.3018867924528302,11.86,16.666666666666664,1.8383088895431512,0.22232563941000272
14.3,0.31,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,6,0,1,0.4,14.610000000000001,27.096774193548388,5.488070006751831,-1.0702537780406822
9.1,0.47,0.49,2.6,0.094,38.0,106.0,0.9982,3.08,0.59,9.1,5,0,1,0.3584905660377358,9.57,19.361702127659576,1.8771856490261332,2.5207066485518874
7.5,0.55,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,6,0,0,0.35714285714285715,8.05,17.27272727272727,-0.22172983929930198,-0.11750484651108453
10.6,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,6,0,1,0.2857142857142857,10.91,34.516129032258064,2.1688267573169115,-1.561805003828459
12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,6,0,1,0.391304347826087,12.75,29.71428571428572,3.1061340766917667,0.5230120749058091
9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,6,0,1,0.24,9.53,17.735849056603772,1.3239456466162054,-0.4713148445204556
6.8,0.51,0.01,2.1,0.074,9.0,25.0,0.9958,3.33,0.56,9.5,6,0,0,0.36,7.31,18.627450980392158,-1.4209904091177281,-0.28389312961766233
9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,6,0,1,0.3111111111111111,9.83,23.25581395348837,1.1705695918527939,0.0359550808289229
9.5,0.46,0.24,2.7,0.092,14.0,44.0,0.998,3.12,0.74,10.0,6,0,1,0.3181818181818182,9.96,21.73913043478261,1.3635856155728843,0.035807149177826486
5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,5,0,0,0.3333333333333333,6.04,11.057692307692307,-4.0099097877896215,1.597064734952556
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,0,1,0.43478260869565216,16.145,17.209302325581394,5.07179514041086,-0.33142632344332607
10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,6,0,1,0.5882352941176471,11.43,22.075471698113205,2.6913912316839514,-0.710543706978345
15.6,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,0,1,0.43478260869565216,16.245,17.209302325581394,5.099745374155526,-0.33783172944885614
13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,6,0,1,0.1276595744680851,13.47,27.02127659574468,3.0313906615593385,-0.9276927365619608
12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,5,0,1,0.2631578947368421,13.299999999999999,19.0,2.429605707213725,-1.3507569982689662
9.0,0.44,0.49,2.4,0.078,26.0,121.0,0.9978,3.23,0.58,9.2,5,0,1,0.21487603305785125,9.44,20.909090909090907,1.3025224168733538,1.992955166356571
9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,5,0,1,0.37272727272727274,9.54,17.037037037037035,1.803606920025868,2.8582435861541486
7.6,0.29,0.49,2.7,0.092,25.0,60.0,0.9971,3.31,0.61,10.1,6,0,1,0.4166666666666667,7.89,34.827586206896555,0.7043096175414236,0.41390081486461994
8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,6,0,0,0.3333333333333333,9.399999999999999,12.857142857142858,0.9368489016731163,0.38363988863622184
9.8,0.5,0.49,2.6,0.25,5.0,20.0,0.999,3.31,0.79,10.7,6,0,1,0.25,10.3,21.4,2.318410896604244,-0.7270819743139603
6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6,0,0,0.4523809523809524,6.5600000000000005,32.5,-1.915626851138296,-0.7651242800335729
11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,6,0,1,0.2702702702702703,11.85,31.42857142857143,2.6732171412215346,-0.8673192085953781
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,5,0,1,0.35714285714285715,10.44,43.333333333333336,1.9929662992061141,-1.2421271424067055
10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,4,0,1,0.2978723404255319,11.09,16.271186440677965,1.406713128576114,0.20255410493689
10.6,0.34,0.49,3.2,0.078,20.0,78.0,0.9992,3.19,0.7,10.0,6,0,1,0.2564102564102564,10.94,29.41176470588235,2.4242361409103466,0.6793408424012322
12.3,0.27,0.49,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,6,0,1,0.6086956521739131,12.57,37.77777777777777,3.05046270216919,0.19594205594995126
9.9,0.5,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,4,0,1,0.42857142857142855,10.4,20.0,0.4207725247663525,-0.8318047526907827
8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,5,0,1,0.16216216216216217,9.24,21.59090909090909,1.194905164339163,1.4564718372982668
8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,5,0,1,0.15454545454545454,9.270000000000001,20.851063829787236,1.1713759481588797,1.3464613455173176
10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,6,0,1,0.45,10.91,31.612903225806456,1.8130855763535505,-0.39837963593877773
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,0,1,0.35714285714285715,12.8,19.2,2.474070355415676,-0.8192183252574972
11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,5,0,1,0.3333333333333333,12.19,18.77551020408163,2.281478629265688,-0.666996038267219
12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,7,1,1,0.47619047619047616,12.28,35.357142857142854,2.9267480515945845,-1.3651845143494896
11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,7,1,1,0.675,12.13,32.42424242424242,2.6906826832652833,2.2102002113623724
7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,9.6,6,0,0,0.21052631578947367,8.11,18.823529411764707,-0.33738402797761397,-0.04058403466774214
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,7,1,1,0.3404255319148936,11.41,34.193548387096776,3.077654044692746,-0.5761619263089786
7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,5,0,0,0.17647058823529413,8.03,12.739726027397262,-0.3788681363030187,1.8340151243031775
5.0,0.42,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,14.0,8,1,0,0.38,5.42,33.333333333333336,-3.5317798913777203,-1.8547202584701579
10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,10.5,7,1,1,0.38461538461538464,10.489999999999998,36.20689655172414,2.2689378860720737,-1.7829479574775016
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,0,1,0.28,9.45,21.555555555555554,1.0723649364692462,0.9497370622974246
6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,6,0,0,0.15436241610738255,6.989999999999999,29.487179487179485,-0.5973865293198506,0.7386524028705453
9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5,0,1,0.20930232558139536,10.39,18.367346938775512,2.228919439931122,0.3913505608555373
7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,5,0,0,0.5263157894736842,8.620000000000001,13.194444444444445,-0.7002129271600288,1.0037202254048188
8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,5,0,1,0.27522935779816515,9.495000000000001,15.630252100840337,1.7213162203751984,3.48878087124675
12.4,0.4,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,6,0,1,0.25,12.8,23.25,3.0685769019150055,-0.9261710118357699
11.9,0.58,0.58,1.9,0.071,5.0,18.0,0.998,3.09,0.63,10.0,6,0,1,0.2777777777777778,12.48,17.24137931034483,2.4276785582445157,-1.2587233370968625
8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,6,0,0,0.16666666666666666,9.085,16.752136752136753,-0.19886903559458055,-0.49085145155215
12.7,0.59,0.45,2.3,0.0819999999999999,11.0,22.0,1.0,3.0,0.7,9.3,6,0,1,0.5,13.29,15.762711864406782,3.2655171503089377,-0.24462021940861345
8.2,0.915,0.27,2.1,0.088,7.0,23.0,0.9962,3.26,0.47,10.0,4,0,0,0.30434782608695654,9.114999999999998,10.92896174863388,-0.7834442978949633,-0.17283907685496022
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6,0,1,0.34285714285714286,13.66,19.565217391304348,3.36145448922806,-0.06985076484382646
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5,0,0,0.42857142857142855,8.535,11.137724550898206,-1.1379474786889578,0.22377021454709012
8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,6,0,0,0.2222222222222222,8.88,15.689655172413794,0.5310563578106363,1.1790275737459703
8.3,0.6,0.13,2.6,0.085,6.0,24.0,0.9984,3.31,0.59,9.2,6,0,0,0.25,8.9,15.333333333333332,-0.05326814582138855,0.03611200951916594
9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,7,1,1,0.5,9.81,29.75609756097561,1.1103065693056915,-1.4721290750094296
8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,6,0,1,0.5,9.280000000000001,21.875,0.7202107167969733,0.7167624687400115
10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,6,0,1,0.16923076923076924,10.75,16.0,2.1371527083514907,1.3201637686217365
6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6,0,0,0.38461538461538464,6.66,35.27777777777778,-1.931762246992002,-1.090076221127888
8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5,0,1,0.43859649122807015,9.040000000000001,38.33333333333333,1.1789032100044097,0.6179819095746479
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5,0,1,0.3125,13.58,24.736842105263158,3.89624798891889,-0.9158271053486077
7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6,0,0,0.6206896551724138,8.14,15.625,-1.212199343648618,0.3342134467855715
8.2,0.39,0.38,1.5,0.0579999999999999,10.0,29.0,0.9962,3.26,0.74,9.8,5,0,1,0.3448275862068966,8.59,25.128205128205128,0.3920299487535791,-1.0000354937253506
9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,6,0,1,0.0970873786407767,9.955,13.509933774834437,2.392005682490196,1.0179201624943721
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,0,1,0.39436619718309857,10.2,16.166666666666668,0.7758322902155304,1.4640605799872062
11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6,0,1,0.5,11.81,31.612903225806456,3.235093505545044,-0.8951949265150161
11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,10.2,5,0,1,0.23529411764705882,11.860000000000001,22.173913043478258,3.0690646049384283,-0.9102920158969771
11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5,0,1,0.375,11.67,25.135135135135137,2.735261043184794,-0.9675089289812823
8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,5,0,0,0.14285714285714285,8.84,17.40740740740741,0.35328292951445994,1.8040180755215414
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,5,0,0,0.1346153846153846,8.76,16.785714285714285,0.265995527700969,1.6146298027177173
10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,5,0,1,0.28125,10.58,16.379310344827587,0.7865820789614913,-0.250675734396992
7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,6,0,0,0.4666666666666667,8.41,23.72549019607843,-0.277289033102504,-0.35958059453102753
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,0,0,0.3620689655172414,7.49,14.782608695652174,-0.5025026318521297,2.0739341873442743
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,0,0,0.3333333333333333,9.4,15.166666666666666,0.2788572754150743,-0.24397533483720252
8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6,0,0,0.22580645161290322,9.239999999999998,17.22222222222222,0.4428118687142477,-0.13923864599054114
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,0,0,0.23809523809523808,8.285,13.576642335766424,-0.12108100019158591,1.576415476491405
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,0,1,0.2631578947368421,10.68,33.92857142857142,2.2980186964629117,-1.0487070020393146
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,0,0,0.4883720930232558,8.01,25.60975609756098,-0.5600407917498387,0.20086784770183744
10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,4,0,0,0.12790697674418605,11.035,12.085561497326204,0.49233015378032796,1.3888499960967144
7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,0,0,0.45098039215686275,8.25,27.142857142857146,-0.12688268113773765,2.4182522391917685
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,0,0,0.7272727272727273,9.54,11.547619047619047,-1.4269880129378414,0.7065524410914917
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,0,0,0.20408163265306123,10.48,10.681818181818182,0.34856550041953543,3.4065163356083588
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,0,0,0.21379310344827587,10.385,10.621468926553673,0.24644889642820766,3.4077410522308482
7.7,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,7,1,0,0.30434782608695654,8.615,11.147540983606556,-1.0031629125253188,0.03546765063609911
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,0,1,0.43859649122807015,9.19,35.51724137931035,1.976215891238479,-0.14627012968298223
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,0,1,0.4,10.440000000000001,17.40740740740741,1.073925442558793,0.26896813344746745
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,0,1,0.3088235294117647,10.09,16.10169491525424,0.7162621284560902,1.0795427891595524
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,7,1,0,0.45454545454545453,8.44,15.78125,0.016773482056835605,0.19025586683196571
7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5,0,0,0.3,7.97,15.07462686567164,-0.9720933034517107,-0.06021212591458337
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,0,0,0.35714285714285715,9.145000000000001,13.017751479289942,-1.36721209287857,-0.7071664704422818
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,1,1,0.35714285714285715,9.18,23.333333333333332,-0.026493519954735287,-1.0731958045530803
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,0,0,0.16216216216216217,7.12,26.90476190476191,0.09986406737049716,2.566700719855522
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,0,1,0.25,11.129999999999999,22.325581395348838,2.580896400813268,-0.4612417617819121
9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,11.2,5,0,0,0.22580645161290322,10.680000000000001,12.727272727272727,0.5911529568133762,3.535875811839969
15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5,0,1,0.30985915492957744,16.26,41.38888888888889,4.689642485683557,-1.0464280228265683
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,0,1,0.3,9.73,36.36363636363636,1.687966052240461,-1.6665502407060806
8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,0,1,0.2413793103448276,9.07,20.21276595744681,1.2716985081946617,-0.5138875621082346
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,0,1,0.37735849056603776,10.25,17.09090909090909,1.4511329141822797,1.248128482931444
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,1,1,0.5476190476190477,12.5,21.0,3.035169179551087,-0.3839873388019266
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,0,0,0.25,7.720000000000001,18.46153846153846,-0.547057938910873,-0.6802880297309203
7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,4,0,0,0.38461538461538464,7.9399999999999995,13.095238095238095,-1.5517257482425446,-0.16550922240300742
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,0,0,0.35714285714285715,7.92,21.42857142857143,0.23235249346617246,0.21973316585488942
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,0,0,0.3333333333333333,7.7700000000000005,16.842105263157894,-0.9060307812506715,-0.21567973446997116
10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.04,0.79,10.2,6,0,1,0.38461538461538464,10.379999999999999,36.42857142857142,2.1573362263785962,-1.8615361216306894
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,5,0,1,0.2777777777777778,12.5,25.499999999999996,3.3084571303542383,-0.14874123568572642
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,0,0,0.5208333333333334,9.99,16.440677966101696,0.536595358734334,0.9647313464014344
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,0,1,0.375,8.790000000000001,19.387755102040817,1.411856081185164,-0.39499146493686244
11.3,0.34,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6,0,1,0.4,11.64,27.05882352941176,3.0475551929526223,-1.0505710533790718
10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.57,11.0,5,0,1,0.4838709677419355,10.73,15.068493150684931,0.6623436689152143,-0.5627498397122105
6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,5,0,0,0.6666666666666666,7.300000000000001,25.0,-0.4544934207324798,0.6491500939853203
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,0,0,0.38461538461538464,8.93,13.013698630136986,-0.3645155019234949,-0.5394574283304455
9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,5,0,0,0.2119205298013245,11.040000000000001,7.661290322580645,0.27321789823351617,3.942027837415995
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,0,1,0.4117647058823529,11.200000000000001,23.25,2.2817415793027083,-0.8598253185313961
9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5,0,1,0.3870967741935484,9.71,24.878048780487806,1.0759032707764342,-0.6250526339665696
8.6,0.8,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5,0,0,0.3870967741935484,9.4,12.375,-0.918970678997347,0.4088814694765437
8.3,0.78,0.1,2.6,0.081,45.0,87.0,0.9983,3.48,0.53,10.0,5,0,0,0.5172413793103449,9.08,12.82051282051282,-1.0791403868809386,3.0336291084378204
10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5,0,1,0.40816326530612246,11.06,36.92307692307692,1.9520174493397475,-0.000522146829958498
13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,5,0,1,0.375,13.73,20.930232558139537,3.5051664274766443,0.005971287686522547
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6,0,0,0.5517241379310345,8.45,22.666666666666664,-0.1521826902814124,-0.3338695028758774
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5,0,0,0.5517241379310345,8.96,21.304347826086957,0.24565038765820293,1.1945332448901593
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,0,0,0.3333333333333333,8.879999999999999,14.487179487179487,-0.966822360137318,-0.9765441257452108
9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,5,0,0,0.23026315789473684,10.780000000000001,9.591836734693878,0.23683570922103286,3.8343967324023933
7.1,0.65,0.18,1.8,0.07,13.0,40.0,0.997,3.44,0.6,9.1,5,0,0,0.325,7.75,13.999999999999998,-1.1192658998626446,0.4509817204492778
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,5,0,1,0.34210526315789475,9.74,15.156249999999998,0.7723835606286028,0.6515118082385918
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,0,0,0.4444444444444444,8.36,14.242424242424242,-1.7404713696062206,-0.7243863933716269
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,0,1,0.29411764705882354,8.48,24.736842105263158,1.7489073402340796,-1.0026112776256662
7.4,1.185,0.0,4.25,0.0969999999999999,5.0,14.0,0.9966,3.63,0.54,10.7,3,0,0,0.35714285714285715,8.585,9.029535864978902,-2.7019675709665782,0.42120516018812726
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,0,0,0.12903225806451613,10.12,10.652173913043478,-0.22285094328966118,1.832849390341016
8.6,0.49,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5,0,1,0.25806451612903225,9.09,18.367346938775512,4.066081849287843,1.305081285943874
9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,0,1,0.1721311475409836,9.48,19.583333333333336,0.8306172397211562,2.0347414126940118
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,0,1,0.192,9.47,20.000000000000004,0.8206680151862678,2.2120298647245655
5.1,0.47,0.02,1.3,0.034,18.0,44.0,0.9921,3.9,0.62,12.8,6,0,0,0.4090909090909091,5.569999999999999,27.234042553191493,-4.753999345216046,-1.4178227219658968
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0,0,0.32,7.65,14.615384615384615,-1.5033397107179791,-0.02381381544997565
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,0,1,0.25,10.015,15.772357723577235,0.8969135695366047,1.439996230001994
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,0,1,0.2631578947368421,12.180000000000001,28.42105263157895,2.577992755316394,-1.6987156274501718
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,0,1,0.29545454545454547,11.62,9.901960784313726,1.2973111721098727,2.0675878539587265
7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,0,0,0.391304347826087,7.64,14.6875,-1.5213286215947008,-0.009153622701579848
7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4,0,1,0.2619047619047619,7.88,25.263157894736842,0.6540465969122784,0.9331663549548795
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4,0,0,0.2857142857142857,9.865,12.679738562091503,-0.549129135947821,-0.3793889965242455
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,0,0,0.2037037037037037,9.435,9.56521739130435,-0.5091911790142511,1.846916921271187
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,0,0,0.5263157894736842,7.78,12.82051282051282,-1.9181564433912757,-0.14715421489982758
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,0,0,0.43243243243243246,7.890000000000001,21.42857142857143,-0.830559610602997,-0.03590407636921393
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,0,0,0.3142857142857143,8.345,21.284403669724767,-1.0490843922486581,-0.8308696067073097
9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6,0,1,0.3939393939393939,10.01,32.25806451612903,1.4263136378539867,-0.8335630313874552
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,0,1,0.25,11.625,9.853658536585366,1.383241893030531,1.765820749402117
8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,0,1,0.14285714285714285,9.465,16.8141592920354,0.8939866483518661,1.9344542996497245
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5,0,0,0.3939393939393939,9.389999999999999,13.623188405797103,-0.5202668177994718,0.9214519366176884
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,0,0,0.20833333333333334,8.43,21.86046511627907,0.106975772351966,0.01567401171328345
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,0,0,0.2727272727272727,10.64,13.243243243243244,0.3785474984698956,1.4104158883550095
7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6,0,0,0.38235294117647056,7.69,18.77551020408163,-0.6233144485788774,0.21702213850057878
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,0,0,0.24489795918367346,8.06,21.73913043478261,-0.29082704490475586,0.10466401740424058
8.4,0.56,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,0,0,0.45454545454545453,8.96,17.142857142857142,-0.4432388930073728,-0.11190748624933072
